"Site_ID/SSS","Initial_year","Diversity_metric_type","Measurement","Family","Genus","Species","Country","Latitude","Longitude","Habitat_description","Sampling_effort","Reference"
"1018","1999","Abundance",1,"Muridae","Mus","musculus","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",35,"Cricetidae","Myodes","californicus","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1,"Cricetidae","Neotoma","cinerea","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",25,"Cricetidae","Neotoma","fuscipes","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1,"Talpidae","Neurotrichus","gibbsii","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1045,"Cricetidae","Peromyscus","maniculatus","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1,"Talpidae","Scapanus","orarius","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",15,"Soricidae","Sorex","bairdi","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",87,"Soricidae","Sorex","pacificus","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",30,"Soricidae","Sorex","sonomae","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",251,"Soricidae","Sorex","trowbridgii","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",25,"Soricidae","Sorex","vagrans","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1,"Sciuridae","Spermophilus","beecheyi","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",2,"Leporidae","Sylvilagus","bachmani","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",1,"Sciuridae","Tamiasciurus","douglasii","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",336,"Sciuridae","Tamias","townsendii","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1018","1999","Abundance",5,"Dipodidae","Zapus","trinotatus","USA",44.637175,-123.310781,"group selection; add wood",15900,"Waldien2005"
"1019","1999","Abundance",1,"Didelphidae","Didelphis","virginiana","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",79,"Cricetidae","Microtus","oregoni","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",2,"Cricetidae","Microtus","townsendii","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",9,"Mustelidae","Mustela","erminea","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",2,"Cricetidae","Myodes","californicus","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",127,"Cricetidae","Neotoma","fuscipes","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",1,"Talpidae","Neurotrichus","gibbsii","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",1261,"Cricetidae","Peromyscus","maniculatus","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",4,"Soricidae","Sorex","bairdi","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",7,"Soricidae","Sorex","pacificus","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",10,"Soricidae","Sorex","sonomae","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",174,"Soricidae","Sorex","trowbridgii","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",57,"Soricidae","Sorex","vagrans","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",9,"Sciuridae","Spermophilus","beecheyi","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",1,"Leporidae","Sylvilagus","bachmani","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",300,"Sciuridae","Tamias","townsendii","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1019","1999","Abundance",26,"Dipodidae","Zapus","trinotatus","USA",44.637175,-123.310781,"clear cut; no added wood",15900,"Waldien2005"
"1020","1999","Abundance",209,"Cricetidae","Microtus","oregoni","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",11,"Mustelidae","Mustela","erminea","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",1,"Cricetidae","Myodes","californicus","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",53,"Cricetidae","Neotoma","fuscipes","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",1,"Talpidae","Neurotrichus","gibbsii","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",1012,"Cricetidae","Peromyscus","maniculatus","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",2,"Talpidae","Scapanus","orarius","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",8,"Soricidae","Sorex","bairdi","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",29,"Soricidae","Sorex","pacificus","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",13,"Soricidae","Sorex","sonomae","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",242,"Soricidae","Sorex","trowbridgii","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",108,"Soricidae","Sorex","vagrans","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",21,"Sciuridae","Spermophilus","beecheyi","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",310,"Sciuridae","Tamias","townsendii","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1020","1999","Abundance",30,"Dipodidae","Zapus","trinotatus","USA",44.637175,-123.310781,"clear cut; add wood",15900,"Waldien2005"
"1021","1978","Abundance",13,"Sciuridae","Ammospermophilus","harrisii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",8,"Heteromyidae","Chaetodipus","baileyi","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",9,"Heteromyidae","Chaetodipus","intermedius","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",8,"Heteromyidae","Chaetodipus","penicillatus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",13,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",12,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",1,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",7,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",4,"Heteromyidae","Perognathus","longimembris","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",1,"Sciuridae","Spermophilus","tereticaudus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1021","1978","Abundance",1,"Leporidae","Sylvilagus","audubonii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1440,"Kepner1978"
"1022","1978","Abundance",9,"Sciuridae","Ammospermophilus","harrisii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",24,"Heteromyidae","Chaetodipus","baileyi","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",77,"Heteromyidae","Chaetodipus","intermedius","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",10,"Heteromyidae","Chaetodipus","penicillatus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",34,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",46,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",13,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",5,"Heteromyidae","Perognathus","amplus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",22,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",5,"Heteromyidae","Perognathus","longimembris","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1022","1978","Abundance",1,"Leporidae","Sylvilagus","audubonii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",7560,"Kepner1978"
"1023","1978","Abundance",1,"Sciuridae","Ammospermophilus","harrisii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1023","1978","Abundance",7,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1023","1978","Abundance",10,"Heteromyidae","Perognathus","amplus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1023","1978","Abundance",3,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1024","1978","Abundance",2,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",29,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",1,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",1,"Cricetidae","Neotoma","stephensi","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",2,"Cricetidae","Onychomys","torridus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",14,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",2,"Cricetidae","Peromyscus","maniculatus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1024","1978","Abundance",1,"Leporidae","Sylvilagus","floridanus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",2160,"Kepner1978"
"1025","1978","Abundance",2,"Heteromyidae","Chaetodipus","intermedius","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",1,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",1,"Heteromyidae","Dipodomys","ordii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",2,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",1,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",3,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1025","1978","Abundance",1,"Sciuridae","Tamias","dorsalis","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1026","1978","Abundance",2,"Heteromyidae","Dipodomys","ordii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",9,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Cricetidae","Neotoma","stephensi","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Cricetidae","Peromyscus","leucopus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Cricetidae","Peromyscus","maniculatus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Leporidae","Sylvilagus","audubonii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1026","1978","Abundance",1,"Leporidae","Sylvilagus","floridanus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1350,"Kepner1978"
"1027","1978","Abundance",4,"Cricetidae","Neotoma","albigula","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1027","1978","Abundance",3,"Cricetidae","Neotoma","lepida","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1027","1978","Abundance",1,"Cricetidae","Peromyscus","eremicus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1027","1978","Abundance",1,"Cricetidae","Peromyscus","leucopus","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",810,"Kepner1978"
"1028","1978","Abundance",1,"Sciuridae","Ammospermophilus","harrisii","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1080,"Kepner1978"
"1028","1978","Abundance",1,"Heteromyidae","Chaetodipus","baileyi","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1080,"Kepner1978"
"1028","1978","Abundance",5,"Heteromyidae","Chaetodipus","intermedius","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1080,"Kepner1978"
"1028","1978","Abundance",4,"Heteromyidae","Dipodomys","merriami","USA",34.252058,-112.522733,"Upper & Lower Sonoran Desert",1080,"Kepner1978"
"1029","1980","Abundance",5,"Cricetidae","Microtus","longicaudus","USA",39.737758,-107.731454,"100% aspen woodland",2376,"Scott1988"
"1029","1980","Abundance",19,"Cricetidae","Microtus","montanus","USA",39.737758,-107.731454,"100% aspen woodland",2376,"Scott1988"
"1029","1980","Abundance",33,"Cricetidae","Myodes","gapperi","USA",39.737758,-107.731454,"100% aspen woodland",2376,"Scott1988"
"1029","1980","Abundance",86,"Cricetidae","Peromyscus","maniculatus","USA",39.737758,-107.731454,"100% aspen woodland",2376,"Scott1988"
"1029","1980","Abundance",107,"Sciuridae","Tamias","minimus","USA",39.737758,-107.731454,"100% aspen woodland",2376,"Scott1988"
"1030","1980","Abundance",17,"Cricetidae","Microtus","longicaudus","USA",39.737758,-107.731454,"75% Aspen- 25% conifer woodland and grassland",2376,"Scott1988"
"1030","1980","Abundance",7,"Cricetidae","Microtus","montanus","USA",39.737758,-107.731454,"75% Aspen- 25% conifer woodland and grassland",2376,"Scott1988"
"1030","1980","Abundance",57,"Cricetidae","Myodes","gapperi","USA",39.737758,-107.731454,"75% Aspen- 25% conifer woodland and grassland",2376,"Scott1988"
"1030","1980","Abundance",76,"Cricetidae","Peromyscus","maniculatus","USA",39.737758,-107.731454,"75% Aspen- 25% conifer woodland and grassland",2376,"Scott1988"
"1030","1980","Abundance",138,"Sciuridae","Tamias","minimus","USA",39.737758,-107.731454,"75% Aspen- 25% conifer woodland and grassland",2376,"Scott1988"
"1031","1980","Abundance",5,"Cricetidae","Microtus","longicaudus","USA",39.737758,-107.731454,"50% Aspen-50% conifer woodland and grassland",2376,"Scott1988"
"1031","1980","Abundance",7,"Cricetidae","Microtus","montanus","USA",39.737758,-107.731454,"50% Aspen-50% conifer woodland and grassland",2376,"Scott1988"
